,date,instrument,ROE,Free_Cash_Flow,PE_TTM,market_cap,amount,open,close
53,2022/3/25,000002.SZA,7.3822,-20577953792,5.278819,2.02398E+11,1685566620,2815.3574,2833.2585
54,2022/3/28,000002.SZA,7.3822,-20577953792,5.3879733,2.06583E+11,1837872774,2782.81,2891.844
55,2022/3/29,000002.SZA,7.3822,-20577953792,5.3000436,2.03212E+11,1154358466,2869.0608,2844.6501
56,2022/3/30,000002.SZA,7.3822,-20577953792,5.754853,2.2065E+11,4075693974,2856.0417,3088.7563
57,2022/3/31,000002.SZA,9.7832,-45033799680,9.883935,2.22626E+11,6411092608,2978.095,3116.4216
58,2022/4/1,000002.SZA,9.7832,-45033799680,10.663296,2.4018E+11,6031511993,3083.8743,3362.1553
59,2022/4/6,000002.SZA,9.7832,-45033799680,10.95233,2.46691E+11,6322297909,3467.9346,3453.288
60,2022/4/7,000002.SZA,9.7832,-45033799680,10.792329,2.43087E+11,3769843494,3401.2122,3402.8396
61,2022/4/8,000002.SZA,9.7832,-45033799680,11.091685,2.49829E+11,3847315826,3402.8396,3497.2273
62,2022/4/11,000002.SZA,9.7832,-45033799680,10.704586,2.4111E+11,3468638474,3425.6228,3375.174
63,2022/4/12,000002.SZA,9.7832,-45033799680,10.410391,2.34484E+11,3521839093,3404.4668,3282.4138
64,2022/4/13,000002.SZA,9.7832,-45033799680,10.580714,2.3832E+11,3294797527,3271.0222,3336.1172
65,2022/4/14,000002.SZA,9.7832,-45033799680,10.83878,2.44133E+11,3709221265,3358.9004,3417.4858
66,2022/4/15,000002.SZA,9.7832,-45033799680,10.99362,2.47621E+11,3335558127,3391.448,3466.3071
67,2022/4/18,000002.SZA,9.7832,-45033799680,10.596198,2.38669E+11,2209265213,3397.9575,3340.9993
68,2022/4/19,000002.SZA,9.7832,-45033799680,10.663296,2.4018E+11,2423548169,3342.6267,3362.1553
69,2022/4/20,000002.SZA,9.7832,-45033799680,9.987162,2.24951E+11,3191731006,3324.7256,3148.9692
70,2022/4/21,000002.SZA,9.7832,-45033799680,9.961355,2.2437E+11,2007205390,3132.6953,3140.8323
71,2022/4/22,000002.SZA,9.7832,-45033799680,10.224583,2.30299E+11,2184286532,3108.285,3223.8284
72,2022/4/25,000002.SZA,9.7832,-45033799680,9.718773,2.18906E+11,2172308177,3189.6536,3064.3457
73,2022/4/26,000002.SZA,9.7832,-45033799680,9.785871,2.20417E+11,2023745887,3059.4636,3085.5015
74,2022/4/27,000002.SZA,9.7832,-45033799680,9.409094,2.11931E+11,3368085084,3036.6804,2966.7031
75,2022/4/28,000002.SZA,9.7832,-45033799680,9.651676,2.17395E+11,2947417800,2963.4485,3043.19
76,2022/4/29,000002.SZA,0.6045,-24535195648,9.942302,2.253E+11,3665754967,3051.3267,3153.8513
77,2022/5/5,000002.SZA,0.6045,-24535195648,9.967953,2.25881E+11,2945383169,3176.6345,3161.988
78,2022/5/6,000002.SZA,0.6045,-24535195648,9.485715,2.14953E+11,2075217616,3087.129,3009.015
79,2022/5/9,000002.SZA,0.6045,-24535195648,9.480585,2.14837E+11,1014274200,3009.015,3007.3877
80,2022/5/10,000002.SZA,0.6045,-24535195648,9.521626,2.15767E+11,1809822438,2968.3306,3020.4065
81,2022/5/11,000002.SZA,0.6045,-24535195648,9.4703245,2.14605E+11,1779263169,3010.6423,3004.1328
82,2022/5/12,000002.SZA,0.6045,-24535195648,9.224075,2.09024E+11,1641736923,2981.3496,2926.0188
83,2022/5/13,000002.SZA,0.6045,-24535195648,9.578058,2.17046E+11,2239903528,2929.2737,3038.3076
84,2022/5/16,000002.SZA,0.6045,-24535195648,9.685793,2.19487E+11,2301991154,3124.5586,3072.4827
85,2022/5/17,000002.SZA,0.6045,-24535195648,9.783266,2.21696E+11,2233125975,3059.4636,3103.4026
86,2022/5/18,000002.SZA,0.6045,-24535195648,9.655011,2.1879E+11,1428799004,3093.6384,3062.7183
87,2022/5/19,000002.SZA,0.6045,-24535195648,9.875609,2.23789E+11,1942389641,3010.6423,3132.6953
88,2022/5/20,000002.SZA,0.6045,-24535195648,9.696053,2.1972E+11,3026224963,3157.106,3075.7373
89,2022/5/23,000002.SZA,0.6045,-24535195648,9.413893,2.13326E+11,1802623186,3046.4446,2986.2317
90,2022/5/24,000002.SZA,0.6045,-24535195648,9.295898,2.10652E+11,1161710153,2978.095,2948.802
91,2022/5/25,000002.SZA,0.6045,-24535195648,9.3472,2.11814E+11,785934747,2950.4294,2965.076
92,2022/5/26,000002.SZA,0.6045,-24535195648,9.434413,2.13791E+11,1174594797,2961.821,2992.7412
93,2022/5/27,000002.SZA,0.6045,-24535195648,9.306159,2.10884E+11,958935329,2997.6233,2952.057
94,2022/5/30,000002.SZA,0.6045,-24535195648,9.141993,2.07164E+11,1580456943,2953.6843,2899.981
95,2022/5/31,000002.SZA,0.6045,-24535195648,9.136863,2.07048E+11,1670901261,2901.6082,2898.3535
96,2022/6/1,000002.SZA,0.6045,-24535195648,9.172774,2.07862E+11,1445560287,2903.2356,2909.745
97,2022/6/2,000002.SZA,0.6045,-24535195648,9.085561,2.05886E+11,1352806928,2899.981,2882.0798
98,2022/6/6,000002.SZA,0.6045,-24535195648,8.870092,2.01003E+11,2662740745,2878.825,2813.73
99,2022/6/7,000002.SZA,0.6045,-24535195648,8.9419155,2.0263E+11,1642075794,2805.5933,2836.5132
100,2022/6/8,000002.SZA,0.6045,-24535195648,8.998347,2.03909E+11,1285204784,2838.1406,2854.4143
101,2022/6/9,000002.SZA,0.6045,-24535195648,9.147123,2.07281E+11,1781400708,2860.9238,2901.6082
102,2022/6/10,000002.SZA,0.6045,-24535195648,9.162514,2.07629E+11,1458368450,2885.3345,2906.4905
103,2022/6/13,000002.SZA,0.6045,-24535195648,8.962437,2.03095E+11,1203431576,2888.5894,2843.0227
104,2022/6/14,000002.SZA,0.6045,-24535195648,9.106081,2.06351E+11,1254703210,2823.4944,2888.5894
105,2022/6/15,000002.SZA,0.6045,-24535195648,9.408763,2.1321E+11,2889284909,2906.4905,2984.6042
106,2022/6/16,000002.SZA,0.6045,-24535195648,9.326679,2.11349E+11,1386885798,2986.2317,2958.5664
107,2022/6/17,000002.SZA,0.6045,-24535195648,9.311289,2.11001E+11,976310275,2937.4104,2953.6843
108,2022/6/20,000002.SZA,0.6045,-24535195648,9.531887,2.16E+11,1708865820,2982.977,3023.6614
109,2022/6/21,000002.SZA,0.6045,-24535195648,9.531887,2.16E+11,1659792900,3023.6614,3023.6614
110,2022/6/22,000002.SZA,0.6045,-24535195648,9.388242,2.12745E+11,871400206,3022.034,2978.095
111,2022/6/23,000002.SZA,0.6045,-24535195648,9.526757,2.15883E+11,1076076969,2978.095,3022.034
112,2022/6/24,000002.SZA,0.6045,-24535195648,9.408763,2.1321E+11,1456480475,3033.4255,2984.6042
113,2022/6/27,000002.SZA,0.6045,-24535195648,9.4959755,2.15186E+11,1293838452,2987.8591,3012.2698
114,2022/6/28,000002.SZA,0.6045,-24535195648,9.465195,2.14488E+11,1124695929,3010.6423,3002.5054
115,2022/6/29,000002.SZA,0.6045,-24535195648,10.070557,2.28206E+11,3817994569,3025.2888,3194.5356
116,2022/6/30,000002.SZA,0.6045,-24535195648,10.516883,2.3832E+11,3864567512,3157.106,3336.1172
117,2022/7/1,000002.SZA,0.6045,-24535195648,10.465581,2.37158E+11,1549359849,3334.4897,3319.8435
118,2022/7/4,000002.SZA,0.6045,-24535195648,10.368108,2.34949E+11,1547522161,3292.178,3288.9233
119,2022/7/5,000002.SZA,0.6045,-24535195648,10.280894,2.32973E+11,1383375487,3295.4329,3261.258
120,2022/7/6,000002.SZA,0.6045,-24535195648,9.988474,2.26346E+11,1678162083,3254.7485,3168.4976
121,2022/7/7,000002.SZA,0.6045,-24535195648,9.844829,2.23091E+11,1410857874,3165.243,3122.9312
122,2022/7/8,000002.SZA,0.6045,-24535195648,9.891,2.24137E+11,902203637,3122.9312,3137.5776
123,2022/7/11,000002.SZA,0.6045,-24535195648,9.737095,2.2065E+11,973515468,3116.4216,3088.7563
124,2022/7/12,000002.SZA,0.6045,-24535195648,9.762745,2.21231E+11,918400979,3085.5015,3096.893
125,2022/7/13,000002.SZA,0.6045,-24535195648,9.726834,2.20417E+11,1827019763,3100.148,3085.5015
126,2022/7/14,000002.SZA,0.6045,-24535195648,9.434413,2.13791E+11,1552591053,3065.9731,2992.7412
127,2022/7/15,000002.SZA,0.6045,-24535195648,9.039389,2.04839E+11,2225338843,2982.977,2867.4333
128,2022/7/18,000002.SZA,0.6045,-24535195648,9.183034,2.08094E+11,1356003250,2886.962,2913
129,2022/7/19,000002.SZA,0.6045,-24535195648,9.131732,2.06932E+11,1004243046,2919.5093,2896.726
130,2022/7/20,000002.SZA,0.6045,-24535195648,9.111212,2.06467E+11,900272705,2909.745,2890.2166
131,2022/7/21,000002.SZA,0.6045,-24535195648,8.870092,2.01003E+11,1707259919,2872.3154,2813.73
132,2022/7/22,000002.SZA,0.6045,-24535195648,8.916265,2.02049E+11,1040473262,2815.3574,2828.3765
133,2022/7/25,000002.SZA,0.6045,-24535195648,8.977827,2.03444E+11,1185932181,2830.004,2847.905
134,2022/7/26,000002.SZA,0.6045,-24535195648,9.259987,2.09838E+11,2067176291,2847.905,2937.4104
135,2022/7/27,000002.SZA,0.6045,-24535195648,9.111212,2.06467E+11,1061623024,2911.3726,2890.2166
136,2022/7/28,000002.SZA,0.6045,-24535195648,9.05478,2.05188E+11,1108737328,2885.3345,2872.3154
137,2022/7/29,000002.SZA,0.6045,-24535195648,8.829051,2.00073E+11,1395216272,2857.6692,2800.7112
138,2022/8/1,000002.SZA,0.6045,-24535195648,8.654625,1.9612E+11,1239707853,2789.3193,2745.3804
139,2022/8/2,000002.SZA,0.6045,-24535195648,8.475068,1.92051E+11,1134409157,2725.8518,2688.4224
140,2022/8/3,000002.SZA,0.6045,-24535195648,8.239079,1.86704E+11,1329390215,2686.795,2613.563
141,2022/8/4,000002.SZA,0.6045,-24535195648,8.326293,1.8868E+11,628260391,2616.8179,2641.2283
142,2022/8/5,000002.SZA,0.6045,-24535195648,8.444287,1.91354E+11,615628063,2641.2283,2678.658
143,2022/8/8,000002.SZA,0.6045,-24535195648,8.346814,1.89145E+11,970887804,2685.1675,2647.7378
144,2022/8/9,000002.SZA,0.6045,-24535195648,8.326293,1.8868E+11,676529159,2646.1106,2641.2283
145,2022/8/10,000002.SZA,0.6045,-24535195648,8.259601,1.87169E+11,687091533,2628.2095,2620.0725
146,2022/8/11,000002.SZA,0.6045,-24535195648,8.351944,1.89261E+11,1007490073,2626.582,2649.3652
147,2022/8/12,000002.SZA,0.6045,-24535195648,8.403246,1.90424E+11,870359063,2637.9736,2665.639
148,2022/8/15,000002.SZA,0.6045,-24535195648,8.357074,1.89377E+11,835979777,2652.62,2650.9927
149,2022/8/16,000002.SZA,0.6045,-24535195648,8.480199,1.92168E+11,1316120154,2668.8938,2690.0496
150,2022/8/17,000002.SZA,0.6045,-24535195648,8.659755,1.96236E+11,1582396360,2680.2854,2747.0078
151,2022/8/18,000002.SZA,0.6045,-24535195648,8.613584,1.9519E+11,1069201872,2745.3804,2732.3613
152,2022/8/19,000002.SZA,0.6045,-24535195648,8.726448,1.97748E+11,1212848980,2725.8518,2768.1636
153,2022/8/22,000002.SZA,0.6045,-24535195648,8.746968,1.98213E+11,857067043,2769.791,2774.673
154,2022/8/23,000002.SZA,0.6045,-24535195648,8.649495,1.96004E+11,976410304,2774.673,2743.753
155,2022/8/24,000002.SZA,0.6045,-24535195648,8.52637,1.93214E+11,993923492,2725.8518,2704.696
156,2022/8/25,000002.SZA,0.6045,-24535195648,8.121085,1.8403E+11,1146669783,2761.728,2735.8042
157,2022/8/26,000002.SZA,0.6045,-24535195648,8.124806,1.84114E+11,1019159032,2749.6301,2735.8042
158,2022/8/29,000002.SZA,0.6045,-24535195648,7.99136,1.8109E+11,1037789351,2720.2502,2690.87
159,2022/8/30,000002.SZA,0.6045,-24535195648,8.1556015,1.84812E+11,935524155,2678.7725,2746.1738
160,2022/8/31,000002.SZA,5.1991,56140713984,8.161211,1.93419E+11,2660329682,2830.8574,2874.0635
161,2022/9/1,000002.SZA,5.1991,56140713984,8.264269,1.95861E+11,2216182161,2894.8025,2910.3567
162,2022/9/2,000002.SZA,5.1991,56140713984,8.244638,1.95396E+11,1165902392,2925.9106,2903.4436
163,2022/9/5,000002.SZA,5.1991,56140713984,8.426217,1.99699E+11,1594583410,2913.813,2967.3884
164,2022/9/6,000002.SZA,5.1991,56140713984,8.759929,2.07608E+11,2529054963,2960.4756,3084.909
165,2022/9/7,000002.SZA,5.1991,56140713984,8.5979805,2.0377E+11,1550325356,3052.0723,3027.877
166,2022/9/8,000002.SZA,5.1991,56140713984,8.627425,2.04468E+11,1264869321,3031.3335,3038.2463
167,2022/9/9,000002.SZA,5.1991,56140713984,8.907154,2.11097E+11,2554321937,3022.6921,3136.756
168,2022/9/13,000002.SZA,5.1991,56140713984,8.921877,2.11446E+11,1933183138,3129.843,3141.9407
169,2022/9/15,000002.SZA,5.1991,56140713984,9.0789175,2.15168E+11,2793462015,3128.1147,3197.2444
170,2022/9/16,000002.SZA,5.1991,56140713984,8.833542,2.09353E+11,2085163458,3171.3208,3110.8325
171,2022/9/19,000002.SZA,5.1991,56140713984,8.921877,2.11446E+11,1504824068,3116.017,3141.9407
172,2022/9/20,000002.SZA,5.1991,56140713984,8.617611,2.04235E+11,1783024419,3141.9407,3034.7898
173,2022/9/21,000002.SZA,5.1991,56140713984,8.617611,2.04235E+11,1290708265,3067.6265,3034.7898
174,2022/9/22,000002.SZA,5.1991,56140713984,8.583258,2.03421E+11,1055627389,3029.6052,3022.6921
175,2022/9/23,000002.SZA,5.1991,56140713984,8.593073,2.03654E+11,1122656037,3015.7793,3026.1487
176,2022/9/26,000002.SZA,5.1991,56140713984,8.558721,2.0284E+11,1243153966,3057.257,3014.051
177,2022/9/27,000002.SZA,5.1991,56140713984,8.63724,2.047E+11,1021378398,3003.6816,3041.703
178,2022/9/28,000002.SZA,5.1991,56140713984,8.568535,2.03072E+11,1055384381,3020.9639,3017.5076
179,2022/9/29,000002.SZA,5.1991,56140713984,8.416402,1.99467E+11,930260612,3055.5288,2963.9321
180,2022/9/30,000002.SZA,5.1991,56140713984,8.7501135,2.07376E+11,1523629251,3031.3335,3081.4524
181,2022/10/10,000002.SZA,5.1991,56140713984,8.715761,2.06561E+11,1703649815,3076.2676,3069.3547
182,2022/10/11,000002.SZA,5.1991,56140713984,8.332974,1.97489E+11,1516868803,3069.3547,2934.552
183,2022/10/12,000002.SZA,5.1991,56140713984,8.431125,1.99816E+11,990739985,2934.552,2969.1167
184,2022/10/13,000002.SZA,5.1991,56140713984,8.244638,1.95396E+11,1172310955,2941.4648,2903.4436
185,2022/10/14,000002.SZA,5.1991,56140713984,8.352604,1.97955E+11,1137716113,2910.3567,2941.4648
186,2022/10/17,000002.SZA,5.1991,56140713984,8.146488,1.9307E+11,1480257473,2920.726,2868.879
187,2022/10/18,000002.SZA,5.1991,56140713984,8.038523,1.90511E+11,1154282577,2868.879,2830.8574
188,2022/10/19,000002.SZA,5.1991,56140713984,7.935465,1.88069E+11,1130203988,2817.0315,2794.5645
189,2022/10/20,000002.SZA,5.1991,56140713984,7.9109273,1.87487E+11,725438358,2782.4668,2785.9233
190,2022/10/21,000002.SZA,5.1991,56140713984,7.94528,1.88301E+11,1071281707,2817.0315,2798.021
191,2022/10/24,000002.SZA,5.1991,56140713984,7.636106,1.80974E+11,1401719806,2765.1843,2689.1418
192,2022/10/25,000002.SZA,5.1991,56140713984,7.6311984,1.80858E+11,917749326,2678.7725,2687.4136
193,2022/10/26,000002.SZA,5.1991,56140713984,7.3956375,1.75275E+11,2159205450,2687.4136,2604.458
194,2022/10/27,000002.SZA,5.1991,56140713984,7.307302,1.73181E+11,1592665605,2604.458,2573.3499
195,2022/10/28,000002.SZA,5.1991,56140713984,7.0373883,1.66784E+11,1448620565,2554.339,2478.2966
196,2022/10/31,000002.SZA,7.1481,-45011845120,6.8709927,1.57247E+11,2434897199,2433.3623,2336.5808
197,2022/11/1,000002.SZA,7.1481,-45011845120,7.0437837,1.61202E+11,1625200150,2333.1243,2395.341
198,2022/11/2,000002.SZA,7.1481,-45011845120,7.0691943,1.61783E+11,1353942239,2359.0479,2403.9822
199,2022/11/3,000002.SZA,7.1481,-45011845120,6.9319777,1.58643E+11,979079593,2376.3303,2357.3196
200,2022/11/4,000002.SZA,7.1481,-45011845120,7.1352615,1.63295E+11,1500447963,2346.9502,2426.4492
201,2022/11/7,000002.SZA,7.1481,-45011845120,7.2318215,1.65505E+11,1102606762,2403.9822,2459.286
202,2022/11/8,000002.SZA,7.1481,-45011845120,7.2470675,1.65854E+11,1205228540,2454.101,2464.4707
203,2022/11/9,000002.SZA,7.1481,-45011845120,7.3944483,1.69227E+11,2049047168,2531.872,2514.5896
204,2022/11/10,000002.SZA,7.1481,-45011845120,7.2826424,1.66668E+11,918750012,2488.666,2476.5684
205,2022/11/11,000002.SZA,7.1481,-45011845120,8.009382,1.833E+11,4449223899,2545.698,2723.7065
206,2022/11/14,000002.SZA,7.1481,-45011845120,8.329554,1.90627E+11,4673831800,2798.021,2832.5857
207,2022/11/15,000002.SZA,7.1481,-45011845120,8.309225,1.90162E+11,2511540463,2817.0315,2825.6729
208,2022/11/16,000002.SZA,7.1481,-45011845120,8.060203,1.84463E+11,1704672479,2789.38,2740.989
209,2022/11/17,000002.SZA,7.1481,-45011845120,8.034792,1.83882E+11,1359627500,2742.7173,2732.348
210,2022/11/18,000002.SZA,7.1481,-45011845120,7.953479,1.82021E+11,1061066955,2727.163,2704.696
211,2022/11/21,000002.SZA,7.1481,-45011845120,7.9128222,1.8109E+11,1170548957,2690.87,2690.87
212,2022/11/22,000002.SZA,7.1481,-45011845120,7.928068,1.81439E+11,1295600189,2730.6196,2696.0547
213,2022/11/23,000002.SZA,7.1481,-45011845120,7.872165,1.8016E+11,725267999,2661.49,2677.0442
214,2022/11/24,000002.SZA,7.1481,-45011845120,8.141517,1.86324E+11,2102615430,2770.3691,2768.6409
215,2022/11/25,000002.SZA,7.1481,-45011845120,8.802189,2.01444E+11,4171659422,2799.7493,2993.312
216,2022/11/28,000002.SZA,7.1481,-45011845120,8.700547,1.99118E+11,2494557511,2918.9978,2958.7473
217,2022/11/29,000002.SZA,7.1481,-45011845120,9.569585,2.19006E+11,4684526916,3107.376,3254.2764
218,2022/11/30,000002.SZA,7.1481,-45011845120,9.478107,2.16913E+11,5216426117,3283.6565,3223.168
219,2022/12/1,000002.SZA,7.1481,-45011845120,9.655981,2.20983E+11,3232368252,3174.7773,3283.6565
220,2022/12/2,000002.SZA,7.1481,-45011845120,9.345973,2.13889E+11,3304802525,3197.2444,3178.234
221,2022/12/5,000002.SZA,7.1481,-45011845120,9.615324,2.20053E+11,3707004415,3266.374,3269.8306
222,2022/12/6,000002.SZA,7.1481,-45011845120,9.747458,2.23077E+11,2120240420,3249.0916,3314.765
223,2022/12/7,000002.SZA,7.1481,-45011845120,9.4018755,2.15168E+11,2596529613,3268.1023,3197.2444
224,2022/12/8,000002.SZA,7.1481,-45011845120,9.8491,2.25403E+11,2900379908,3205.8857,3349.3296
225,2022/12/9,000002.SZA,7.1481,-45011845120,10.397966,2.37964E+11,4380717630,3347.6013,3535.9795
226,2022/12/12,000002.SZA,7.1481,-45011845120,9.884675,2.26217E+11,2288939781,3475.4912,3361.4272
227,2022/12/13,000002.SZA,7.1481,-45011845120,9.899921,2.26566E+11,1460346558,3361.4272,3366.612
228,2022/12/14,000002.SZA,7.1481,-45011845120,9.783033,2.23891E+11,1524377946,3352.7861,3326.8625
229,2022/12/15,000002.SZA,7.1481,-45011845120,9.716966,2.22379E+11,1723767162,3262.9175,3304.3953
230,2022/12/16,000002.SZA,7.1481,-45011845120,9.8491,2.25403E+11,1900376962,3345.873,3349.3296
231,2022/12/19,000002.SZA,7.1481,-45011845120,9.833854,2.25054E+11,1518417577,3370.0686,3344.1448
232,2022/12/20,000002.SZA,7.1481,-45011845120,9.5086,2.17611E+11,1267532132,3249.0916,3233.5376
233,2022/12/21,000002.SZA,7.1481,-45011845120,9.503518,2.17494E+11,883042188,3254.2764,3231.8093
234,2022/12/22,000002.SZA,7.1481,-45011845120,9.5187645,2.17843E+11,776149748,3271.5588,3236.994
235,2022/12/23,000002.SZA,7.1481,-45011845120,9.544174,2.18425E+11,619945293,3212.7986,3245.6353
9281,2022/1/4,000063.SZA,12.598,1267260544,21.357784,1.58061E+11,968728059,535.8996,533.3462
9282,2022/1/5,000063.SZA,12.598,1267260544,21.05742,1.55838E+11,1301922556,533.1866,525.8455
9283,2022/1/6,000063.SZA,12.598,1267260544,21.152586,1.56542E+11,944802505,521.8558,528.0797
9284,2022/1/7,000063.SZA,12.598,1267260544,21.414677,1.58482E+11,1730799239,529.0373,534.62286
9285,2022/1/10,000063.SZA,12.598,1267260544,22.105059,1.63591E+11,2562468528,537.81464,551.85846
9286,2022/1/11,000063.SZA,12.598,1267260544,21.836576,1.61604E+11,1726196204,549.7838,545.15576
9287,2022/1/12,000063.SZA,12.598,1267260544,21.785437,1.61226E+11,1034312354,547.39,543.879
9288,2022/1/13,000063.SZA,12.598,1267260544,21.382713,1.58245E+11,1206243486,549.30505,533.82495
9289,2022/1/14,000063.SZA,12.598,1267260544,21.095055,1.56116E+11,991406494,528.3989,526.64343
9290,2022/1/17,000063.SZA,12.598,1267260544,21.91968,1.62219E+11,2046916498,526.64343,547.2304
9291,2022/1/18,000063.SZA,12.598,1267260544,21.932465,1.62314E+11,1294336785,547.0708,547.54956
9292,2022/1/19,000063.SZA,12.598,1267260544,21.510563,1.59191E+11,1321335080,544.19824,537.0167
9293,2022/1/20,000063.SZA,12.598,1267260544,21.747084,1.60942E+11,1754592258,537.0167,542.9215
9294,2022/1/21,000063.SZA,12.598,1267260544,21.063091,1.5588E+11,1560560571,542.44275,525.8455
9295,2022/1/24,000063.SZA,12.598,1267260544,20.3791,1.50818E+11,1677047624,521.8558,508.76947
9296,2022/1/25,000063.SZA,12.598,1267260544,19.835743,1.46797E+11,956696017,505.09894,495.2044
9297,2022/1/26,000063.SZA,12.598,1267260544,19.893274,1.47222E+11,1009444779,498.3962,496.64072
9298,2022/1/27,000063.SZA,12.598,1267260544,19.215677,1.42208E+11,1341569733,494.72565,479.7243
9299,2022/1/28,000063.SZA,12.598,1267260544,19.266815,1.42586E+11,1033637503,481.95853,481.001
9300,2022/2/7,000063.SZA,12.598,1267260544,18.8577,1.39558E+11,2352174051,489.14005,470.78732
9301,2022/2/8,000063.SZA,12.598,1267260544,19.059366,1.41051E+11,1073599168,470.78732,475.73456
9302,2022/2/9,000063.SZA,12.598,1267260544,19.679546,1.45641E+11,1598361111,475.73456,491.2147
9303,2022/2/10,000063.SZA,12.598,1267260544,19.38544,1.43464E+11,1053991802,488.3421,483.8736
9304,2022/2/11,000063.SZA,12.598,1267260544,19.219206,1.42234E+11,1125230597,478.92636,479.7243
9305,2022/2/14,000063.SZA,12.598,1267260544,18.733292,1.38638E+11,1245706185,476.85168,467.59555
9306,2022/2/15,000063.SZA,12.598,1267260544,18.771654,1.38922E+11,923875155,467.11676,468.55307
9307,2022/2/16,000063.SZA,12.598,1267260544,18.771654,1.38922E+11,909011456,473.9791,468.55307
9308,2022/2/17,000063.SZA,12.598,1267260544,18.611813,1.37739E+11,887739268,467.43594,464.56335
9309,2022/2/18,000063.SZA,12.598,1267260544,18.790834,1.39064E+11,872781389,465.99963,469.03183
9310,2022/2/21,000063.SZA,12.598,1267260544,19.321505,1.42991E+11,1816924059,473.8195,482.2777
9311,2022/2/22,000063.SZA,12.598,1267260544,18.912313,1.39963E+11,1108728013,475.57498,472.06403
9312,2022/2/23,000063.SZA,12.598,1267260544,19.219206,1.42234E+11,999881592,475.4154,479.7243
9313,2022/2/24,000063.SZA,12.598,1267260544,18.637388,1.37928E+11,1489933503,475.89417,465.2017
9314,2022/2/25,000063.SZA,12.598,1267260544,18.669355,1.38165E+11,965796906,469.19144,465.99963
9315,2022/2/28,000063.SZA,12.598,1267260544,18.579845,1.37502E+11,763840623,466.15924,463.7654
9316,2022/3/1,000063.SZA,12.598,1267260544,18.778048,1.38969E+11,767413881,463.925,468.71265
9317,2022/3/2,000063.SZA,12.598,1267260544,18.669355,1.38165E+11,635669481,465.68048,465.99963
9318,2022/3/3,000063.SZA,12.598,1267260544,18.560663,1.3736E+11,674177594,465.99963,463.28662
9319,2022/3/4,000063.SZA,12.598,1267260544,18.381643,1.36035E+11,854581728,460.41403,458.81815
9320,2022/3/7,000063.SZA,12.598,1267260544,16.719303,1.23733E+11,3390512004,443.338,417.325
9321,2022/3/8,000063.SZA,12.598,1267260544,16.406015,1.21415E+11,1579949286,414.13324,409.50516
9322,2022/3/9,000063.SZA,14.3765,6780068352,17.605864,1.19948E+11,1356583417,414.612,404.55792
9323,2022/3/10,000063.SZA,14.3765,6780068352,17.640589,1.20184E+11,1140667287,413.3353,405.35587
9324,2022/3/11,000063.SZA,14.3765,6780068352,17.390564,1.18481E+11,1724356838,396.41888,399.61066
9325,2022/3/14,000063.SZA,14.3765,6780068352,16.709944,1.13844E+11,1167509850,392.58875,383.97095
9326,2022/3/15,000063.SZA,14.3765,6780068352,15.661231,1.06699E+11,1565288984,381.57712,359.87302
9327,2022/3/16,000063.SZA,14.3765,6780068352,16.327963,1.11241E+11,1496183787,370.72507,375.19354
9328,2022/3/17,000063.SZA,14.3765,6780068352,16.397413,1.11715E+11,1472782595,383.0134,376.78943
9329,2022/3/18,000063.SZA,14.3765,6780068352,16.668272,1.1356E+11,1019177071,375.67233,383.0134
9330,2022/3/21,000063.SZA,14.3765,6780068352,16.439085,1.11999E+11,1002496463,385.56683,377.74698
9331,2022/3/22,000063.SZA,14.3765,6780068352,16.411304,1.11809E+11,709456162,377.26822,377.1086
9332,2022/3/23,000063.SZA,14.3765,6780068352,18.05035,1.22976E+11,400146224,414.7716,414.7716
9333,2022/3/24,000063.SZA,14.3765,6780068352,18.487892,1.25957E+11,6105602303,454.82843,424.8257
9334,2022/3/25,000063.SZA,14.3765,6780068352,17.612808,1.19995E+11,2720323331,416.20792,404.7175
9335,2022/3/28,000063.SZA,14.3765,6780068352,17.265629,1.1763E+11,1731329463,394.18463,396.57846
9336,2022/3/29,000063.SZA,14.3765,6780068352,16.716743,1.1389E+11,1379848188,392.58875,383.97095
9337,2022/3/30,000063.SZA,14.3765,6780068352,16.904337,1.15168E+11,1125933800,385.24765,388.27985
9338,2022/3/31,000063.SZA,14.3765,6780068352,16.605576,1.13133E+11,1067337307,387.8011,381.4175
9339,2022/4/1,000063.SZA,14.3765,6780068352,16.62642,1.13275E+11,926330036,377.58737,381.89627
9340,2022/4/6,000063.SZA,14.3765,6780068352,16.523201,1.12572E+11,691097137,381.4175,379.50244
9341,2022/4/7,000063.SZA,14.3765,6780068352,16.1063,1.09731E+11,803204796,379.50244,369.92712
9342,2022/4/8,000063.SZA,14.3765,6780068352,15.967332,1.08784E+11,793679760,371.8422,366.73535
9343,2022/4/11,000063.SZA,14.3765,6780068352,15.196064,1.0353E+11,1117212973,363.86273,349.02097
9344,2022/4/12,000063.SZA,14.3765,6780068352,15.453154,1.05281E+11,758487231,347.1059,354.92575
9345,2022/4/13,000063.SZA,14.3765,6780068352,15.286393,1.04145E+11,643704715,351.73398,351.0956
9346,2022/4/14,000063.SZA,14.3765,6780068352,15.515689,1.05707E+11,610184018,353.48947,356.36206
9347,2022/4/15,000063.SZA,14.3765,6780068352,15.76583,1.07412E+11,865360021,352.69153,362.10727
9348,2022/4/18,000063.SZA,14.3765,6780068352,16.099352,1.09684E+11,793344154,359.07507,369.76752
